time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.01,-2.361444272235035e-16,-2.372691569567712e-16,1.2453443848336621e-06,0.0,0.0,0.02,-8.278039785579086e-15,7.637703992099132e-15,2.7105633025238243e-13,1.1104851798465085,-1.1104851798445596,1.1104851798464785,-1.110485179843393
0.02,-3.6469457807812927e-16,-4.016001431865579e-16,2.505980495587112e-06,0.0,0.0,0.04,-5.323800660930386e-15,4.219940239262515e-15,3.390053792554608e-13,2.11497637882742,-2.114976378824662,2.1149763788275067,-2.114976378824312
0.03,-5.500392100803315e-16,-5.508502194017362e-16,3.793841568353023e-06,0.0,0.0,0.06,-5.728190893288159e-15,6.3903936925733394e-15,3.6503409777165975e-13,3.025906413306343,-3.0259064133039075,3.0259064133061315,-3.0259064133031064
0.04,-5.046619387299279e-16,-7.422037287470599e-16,5.117874807017387e-06,0.0,0.0,0.08,1.2555109640910083e-14,-2.454025297465657e-14,1.9857357507205857e-12,3.85425527054235,-3.8542552705233515,3.8542552705435194,-3.8542552705268713
0.05,-4.2046327964044764e-16,-1.1841909163275382e-15,6.484356570863562e-06,0.0,0.0,0.1,3.20440111103264e-14,-7.156752807009655e-14,3.429240697459845e-13,4.609720412501146,-4.609720412498777,4.609720412504701,-4.609720412507248
0.06,-4.624316696616399e-16,-1.3541694361415596e-15,7.897472012002267e-06,0.0,0.0,0.12,5.533924794924357e-14,-1.0224868351286652e-13,4.293280554929108e-12,5.300867081378858,-5.300867081338568,5.300867081382574,-5.300867081349848
0.07,-7.332845689895431e-16,-2.42787135992228e-15,9.35981817397628e-06,0.0,0.0,0.14,6.023376071078684e-14,-1.5116425901675814e-13,-5.92124575234464e-12,5.935260973254328,-5.935260973310183,5.935260973260994,-5.935260973324225
0.08,-1.3068736428776224e-15,-3.732547903132194e-15,1.0872811362429344e-05,0.0,0.0,0.16,5.769853522805636e-14,-1.953586178610421e-13,-1.6580543188553626e-11,6.519617447992056,-6.5196174481397975,6.5196174480014,-6.519617448155335
0.09,-2.3120336457164947e-15,-5.213095010216787e-15,1.2437001388211243e-05,0.0,0.0,0.18,4.895175310190155e-14,-2.40302084296412e-13,-2.3223804786403297e-11,7.059876176031403,-7.059876176228697,7.059876176043495,-7.059876176245167
0.1,-3.962614722406208e-15,-6.931336725774839e-15,1.40523199065166e-05,0.0,0.0,0.2,3.219647192060157e-14,-2.6730508441003087e-13,-2.8750674941596034e-11,7.561202553808852,-7.561202554044271,7.561202553822336,-7.5612025540595456
0.11,-6.1686993476135715e-15,-8.86703182426404e-15,1.5718304712365696e-05,0.0,0.0,0.22000000000000003,6.978480592142345e-15,-2.766337556416615e-13,-3.482765893814163e-11,8.028103599071567,-8.028103599350683,8.028103599085508,-8.02810359936301
0.12,-8.826206774631521e-15,-1.0990028792194592e-14,1.7434189336950218e-05,0.0,0.0,0.24,-2.593370991744588e-14,-2.7203603266733824e-13,-4.231438411881882e-11,8.464649267195686,-8.464649267531108,8.464649267209548,-8.464649267539414
0.13,-1.205157333216728e-14,-1.2986590172411253e-14,1.9199053709048568e-05,0.0,0.0,0.26,-5.5455944960445406e-14,-2.4548691585714385e-13,-4.9830956613923764e-11,8.87452401301401,-8.874524013404123,8.874524013025923,-8.87452401340758
0.14,-1.571783693477728e-14,-1.475778523214147e-14,2.1011903322156607e-05,0.0,0.0,0.28,-7.680940018336541e-14,-1.995582099067521e-13,-5.6338995253130855e-11,9.260935242905688,-9.260935243339578,9.260935242913988,-9.260935243338071
0.15,-1.9658079895667447e-14,-1.6160691953154756e-14,2.287172909959311e-05,0.0,0.0,0.3,-8.517445062705806e-14,-1.448511773095265e-13,-6.2791184715914e-11,9.6266949353481,-9.626694935824418,9.626694935351953,-9.626694935819032
0.16,-2.348425255717442e-14,-1.7244394362817466e-14,2.4777536319610166e-05,0.0,0.0,0.32,-7.943513148068626e-14,-1.0268608064146948e-13,-7.015780743218808e-11,9.974273088236277,-9.974273088762958,9.974273088236698,-9.974273088756492
0.17,-2.687939643861066e-14,-1.8162786417648464e-14,2.6728387561611532e-05,0.0,0.0,0.34,-6.139581399788322e-14,-8.99479974732676e-14,-7.875093644763481e-11,10.305857070008331,-10.305857070595575,10.305857070007548,-10.305857070591536
0.18,-2.980492769956887e-14,-1.91759120383782e-14,2.8723417152094574e-05,0.0,0.0,0.36,-4.218680372838993e-14,-9.939407235331553e-14,-8.693766269309825e-11,10.623387634746688,-10.623387635389891,10.62338763474658,-10.623387635389703
0.19,-3.2641477993830236e-14,-2.0165062411939574e-14,3.0761846429377826e-05,0.0,0.0,0.38,-2.239976877284035e-14,-1.1551026014398336e-13,-9.52979300101779e-11,10.928589876928488,-10.928589877628886,10.928589876929346,-10.92858987763235
0.2,-3.579328237085597e-14,-2.097872132070035e-14,3.2842989973652705e-05,0.0,0.0,0.4,4.0354739842536426e-16,-1.2681380782695028e-13,-1.0519770499851499e-10,11.222987608915584,-11.222987609686895,11.2229876089165,-11.222987609693066
0.21,-3.9307338715170295e-14,-2.1794379080814832e-14,3.496626262425858e-05,0.0,0.0,0.42000000000000004,2.250038493146879e-14,-1.3464429312323916e-13,-1.169024003999584e-10,11.50792431907872,-11.507924319935993,11.507924319079356,-11.50792431994399
0.22,-4.31876678834516e-14,-2.2948492446924485e-14,3.713117416168084e-05,0.0,0.0,0.44000000000000006,3.1827400251054216e-14,-1.2989000655724625e-13,-1.2846386793902466e-10,11.78458626496805,-11.784586265909379,11.784586264968183,-11.784586265916996
0.23,-4.7430622319596666e-14,-2.4398691572300943e-14,3.933733180761861e-05,0.0,0.0,0.4600000000000001,3.026328400888449e-14,-1.1530039100624658e-13,-1.403825952905298e-10,12.054035344915725,-12.054035345943365,12.054035344915363,-12.0540353459491
0.24,-5.1895806221182104e-14,-2.6189163256697458e-14,4.158443770621354e-05,0.0,0.0,0.48,1.6710261149804988e-14,-9.481519078509899e-14,-1.5221915292829878e-10,12.317199214555986,-12.317199215668438,12.317199214555572,-12.31719921567134
0.25,-5.631743627514627e-14,-2.8385963653795e-14,4.3872283273415713e-05,0.0,0.0,0.5,-9.788849760340178e-15,-7.771347660855493e-14,-1.6340417486571181e-10,12.574902401073912,-12.57490240226516,12.574902401074553,-12.574902402265106
0.26,-6.065761791075953e-14,-3.075261598381787e-14,4.620074664995997e-05,0.0,0.0,0.52,-4.126586643639581e-14,-6.517633178303453e-14,-1.740959036346706e-10,12.827870132152151,-12.827870133417628,12.827870132154436,-12.827870133415201
0.27,-6.505131017694539e-14,-3.2862095043698344e-14,4.856978754688104e-05,0.0,0.0,0.54,-6.400928995022821e-14,-5.18988179253847e-14,-1.848585501898599e-10,13.076747145352355,-13.07674714669223,13.076747145355432,-13.076747146688414
0.28,-6.93579227037845e-14,-3.466595313530809e-14,5.097943890588722e-05,0.0,0.0,0.56,-7.551299241182491e-14,-4.350170850137655e-14,-1.9558880149467052e-10,13.322109377829559,-13.322109379243152,13.322109377832877,-13.32210937923935
0.29,-7.363997936699774e-14,-3.601254138500988e-14,5.342980629601519e-05,0.0,0.0,0.58,-7.068074680641714e-14,-3.786167445606194e-14,-2.0652721999328733e-10,13.564471288114902,-13.564471289603416,13.56447128811748,-13.564471289600904
0.3,-7.795622415066841e-14,-3.697035128830279e-14,5.592106226644585e-05,0.0,0.0,0.6,-5.200454487802996e-14,-3.2752527952121556e-14,-2.1764371378238095e-10,13.804284652329978,-13.804284653894479,13.804284652330962,-13.804284653893957
0.31,-8.245147433933924e-14,-3.758696296085038e-14,5.845344185043728e-05,0.0,0.0,0.62,-2.2339018034868538e-14,-2.2005903850264416e-14,-2.2908727182519066e-10,14.04195408066382,-14.041954082306695,14.04195408066228,-14.041954082308028
0.32,-8.740045661705922e-14,-3.787098473038157e-14,6.102723934643199e-05,0.0,0.0,0.64,1.5014181755317705e-14,6.658975674538904e-15,-2.412319869119019e-10,14.277834122426228,-14.277834124153335,14.277834122420733,-14.277834124155254
