time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
0.01,3.908908865255815e-16,4.462632484334258e-17,1.2453133137686782e-06,0.0,0.0,0.02,7.700740406459883e-16,-1.4279261132820107e-14,9.539656867586595e-14,1.100556238519441,-1.1005562385187138,1.1005562385205545,-1.100556238519933
0.02,6.52149402462991e-16,3.416725977407642e-17,2.505550372979747e-06,0.0,0.0,0.04,-3.0371039635164077e-16,-1.917238905479781e-14,-1.1875915900619911e-12,2.091862636795723,-2.091862636804179,2.0918626367970394,-2.091862636805376
0.03,8.864728388961571e-16,3.85956489596981e-17,3.792161448046696e-06,0.0,0.0,0.06,-3.296084056894997e-15,-1.7746978391990362e-14,-3.851472992686578e-12,2.9868967334357674,-2.986896733463308,2.986896733437138,-2.9868967334640573
0.04,1.003927493319229e-15,2.66815184222137e-16,5.113588417241008e-06,0.0,0.0,0.08,-4.025825801666207e-15,2.3970643871475356e-14,-1.1837376517110057e-11,3.7971113280227975,-3.7971113281068267,3.7971113280202307,-3.797111328103582
0.05,1.1401931730815916e-15,5.119560941863433e-16,6.475592455401976e-06,0.0,0.0,0.1,-7.585566420631692e-15,7.08049660505866e-14,-2.1432111159798345e-11,4.532613618714246,-4.532613618866419,4.532613618708554,-4.532613618859431
0.06,1.4254735568824913e-15,8.214355161242815e-16,7.881858169138737e-06,0.0,0.0,0.12,-5.711955424762181e-15,1.1349242513913814e-13,-3.024458272909949e-11,5.202323284388239,-5.202323284602463,5.202323284379907,-5.202323284593342
0.07,1.8057238465678616e-15,8.351286214852255e-16,9.334512352920185e-06,0.0,0.0,0.14,-3.524151096051444e-14,1.5254225742890866e-13,-4.157561709935202e-11,5.814125377746022,-5.814125378042973,5.8141253777386135,-5.814125378029542
0.08,2.5247596512876495e-15,1.0499201054977628e-15,1.0834540140886794e-05,0.0,0.0,0.16,-5.387190960696067e-14,1.7515811513814643e-13,-5.2495771843749074e-11,6.375031247765156,-6.375031248140254,6.375031247758747,-6.375031248125938
0.09,3.947146755391252e-15,2.458762590844643e-15,1.2382091794551743e-05,0.0,0.0,0.18,-1.83157270997781e-14,1.220524827864799e-13,-6.30690500251824e-11,6.891110876923959,-6.891110877370004,6.891110876920301,-6.891110877366052
0.1,5.667580164538993e-15,4.793880030275435e-15,1.3976771319331898e-05,0.0,0.0,0.2,5.5749998004603656e-14,1.4962268031908744e-14,-7.348836162920041e-11,7.3676505393453455,-7.367650539858944,7.36765053934518,-7.3676505398707075
0.11,7.183125239445882e-15,6.928782752862833e-15,1.561778506563482e-05,0.0,0.0,0.22000000000000003,1.2128745291990225e-13,-8.582946207675855e-14,-8.400828414877232e-11,7.809490568417593,-7.809490569001498,7.809490568420282,-7.809490569024254
0.12,8.018365906076868e-15,8.430353248919003e-15,1.730409911865379e-05,0.0,0.0,0.24,1.6167858452916757e-13,-1.5152623215326288e-13,-9.461378627421358e-11,8.220871108387644,-8.220871109045344,8.220871108391687,-8.220871109071828
0.13,7.83353498610205e-15,9.117609370668209e-15,1.9034579970653362e-05,0.0,0.0,0.26,1.7442680812866848e-13,-1.5452494254855715e-13,-1.0598500365487092e-10,8.605534898756854,-8.605534899496178,8.60553489875898,-8.605534899518288
0.14,6.7323257618308525e-15,9.098483052112012e-15,2.080803556684945e-05,0.0,0.0,0.28,1.6461366293185198e-13,-1.0391432869572896e-13,-1.1802482247775773e-10,8.966762225087157,-8.966762225914266,8.966762225085127,-8.966762225926887
0.15,4.9091041080196255e-15,8.30708371515202e-15,2.2623290453037598e-05,0.0,0.0,0.3,1.3570926753237506e-13,1.8210349425303186e-14,-1.3198723132372113e-10,9.307426049399762,-9.307426050329124,9.307426049389857,-9.307426050326793
0.16,3.065368491915419e-15,6.886770281462574e-15,2.4479206159223018e-05,0.0,0.0,0.32,9.325189234954386e-14,1.8396398933362721e-13,-1.479557337708245e-10,9.630112529368374,-9.630112530414422,9.630112529349551,-9.630112530395598
0.17,2.160610535415924e-15,5.228415760275011e-15,2.637472251755712e-05,0.0,0.0,0.34,4.7805264033369726e-14,3.305280405968455e-13,-1.6462070153512475e-10,9.937095654524953,-9.937095655692,9.937095654500872,-9.937095655661563
0.18,2.72902595118209e-15,3.5186641658175276e-15,2.830888564977272e-05,0.0,0.0,0.36,9.153968353743067e-15,4.45654853307711e-13,-1.8221781506347746e-10,10.230340398595557,-10.230340399888952,10.230340398569165,-10.230340399852329
0.19,5.517036663693074e-15,2.0780752652743068e-15,3.0280839245016562e-05,0.0,0.0,0.38,-1.6547995485442163e-14,4.816618441663298e-13,-2.002161388072602e-10,10.51159196093238,-10.511591962353538,10.511591960909545,-10.511591962319441
0.2,1.0989496941498886e-14,1.310847408151272e-15,3.228983432958554e-05,0.0,0.0,0.4,-2.4220006146006774e-14,3.853948514246358e-13,-2.1741395235893498e-10,10.782391382000473,-10.782391383542274,10.78239138198968,-10.782391383522112
0.21,1.770587073556594e-14,1.0897922330128837e-15,3.433522741316605e-05,0.0,0.0,0.42000000000000004,-1.135191495548845e-14,2.3232642123196753e-13,-2.338490530163931e-10,11.044108658775134,-11.044108660430803,11.044108658776679,-11.044108660427634
0.22,2.4387241966813725e-14,1.157809923792811e-15,3.641648364428724e-05,0.0,0.0,0.44000000000000006,1.637377370564536e-14,8.749035510059916e-14,-2.498584312662385e-10,11.297957871619426,-11.2979578733853,11.297957871628508,-11.297957873395632
0.23,2.978015201939863e-14,9.513127251356858e-16,3.853317622794011e-05,0.0,0.0,0.4600000000000001,4.418625721808784e-14,3.139984990700536e-14,-2.667744262981834e-10,11.545014146403531,-11.545014148286695,11.545014146411257,-11.545014148300284
0.24,3.414432731490182e-14,-9.84705266853128e-17,4.068497964859175e-05,0.0,0.0,0.48,4.9059218762387386e-14,6.951253528402951e-14,-2.8618983445822194e-10,11.786213518710193,-11.786213520730689,11.786213518710879,-11.786213520737109
0.25,3.77645919271012e-14,-1.980323889493936e-15,4.2871662730293146e-05,0.0,0.0,0.5,2.981862693034915e-14,1.8668564941486077e-13,-3.081320393817713e-10,12.022384083123448,-12.022384085301203,12.022384083114032,-12.022384085293265
0.26,4.1979425234770405e-14,-4.2350366944244164e-15,4.509308573704648e-05,0.0,0.0,0.52,-3.4721328694827172e-15,3.0033533980102486e-13,-3.315659571572662e-10,12.254251319598069,-12.254251321944274,12.254251319582215,-12.254251321924352
