部门职责：维护 MCP/工具能力卡、健康探测、最小影响调用和故障降级。
对齐对象：DispatchAgent
这是部门入口初始化，不要读写文件，不要运行命令，不要派发业务任务。
只回复一句：MoSim｜工具链 MCP 已建立，等待任务单。
019e74d2-ec4b-7603-a41b-596508ab6982	1780581067	MoSim/quadrotor	user	main/general	请创建一个标题为 MoSim｜上下文记忆索引 的 CoAgent 常驻部门对话。
部门职责：构建上下文包、维护记忆索引、控制上下文预算和新对话前情。
对齐对象：DispatchAgent
这是部门入口初始化，不要读写文件，不要运行命令，不要派发业务任务。
只回复一句：MoSim｜上下文记忆索引 已建立，等待任务单。
019e74d1-72fa-7d33-8783-90584035ae92	1780581067	MoSim/quadrotor	user	main/general	请创建一个标题为 MoSim｜Agent Runtime 平台 的 CoAgent 常驻部门对话。
部门职责：维护 CoAgent 会话生命周期、registry、transport、可见性和恢复机制。
对齐对象：DispatchAgent
这是部门入口初始化，不要读写文件，不要运行命令，不要派发业务任务。
只回复一句：MoSim｜Agent Runtime
019e74cf-fb50-7d71-912c-f586b4dd5f06	1780581067	MoSim/quadrotor	user	main/general	请创建一个标题为 MoSim｜产品发现战略 的 CoAgent 常驻部门对话。
部门职责：判断任务价值、范围、取舍和路线优先级。
对齐对象：MainAgent
这是部门入口初始化，不要读写文件，不要运行命令，不要派发业务任务。
只回复一句：MoSim｜产品发现战略 已建立，等待任务单。
019e74ce-6e2e-7e71-902d-f6cee64e8a61	1780581067	MoSim/quadrotor	user	main/general	请创建一个标题为 MoSim｜调度中台 的 CoAgent 常驻部门对话。
部门职责：维护任务单、分派任务、记录状态、导入结果包，不做业务实现。
对齐对象：MainAgent
这是部门入口初始化，不要读写文件，不要运行命令，不要派发业务任务。
只回复一句：MoSim｜调度中台 已建立，等待任务单。
019e74b9-2512-7171-94c7-edc4835fa5f9	1780581067	MoSim/quadrotor	user	main/general	请创建一个标题为 MoSim｜可见对话测试-20260530 的测试对话。这是可见性验证，不要读写项目文件，不要运行命令。只回复一句：MoSim visible thread test 20260530 ok
019e73e5-d97d-75a3-ba72-b52e19d755b3	1780581067	MoSim/quadrotor	user	main/general	MoSim｜可见对话测试：请只回复一句 MoSim visible thread ok，不要修改任何文件。
019e3dac-de0e-7180-98ad-d7137e8a6275	1780581065	MoSim/quadrotor	user	main/general	你知道/statas是干什么用的吗
019e4d69-7e33-7f23-9808-864c1f2d9f6e	1779415219	MoSim/quadrotor	user	main/general
