time,x,y,z,x_ref,y_ref,z_ref,roll,pitch,yaw,u1,u2,u3,u4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.01,2.6365438023306336e-11,2.847604883114408e-11,-6.747365074456268e-06,0.0,0.0,0.02,-5.8086141399854115e-08,5.3780860038890114e-08,4.453637898231348e-16,1.1009959922500865,-1.101001609607005,1.10099640860235,-1.1009907912454255
0.02,8.363805517637719e-10,9.032918994445236e-10,-1.3421992280224253e-05,0.0,0.0,0.04,-1.8379818350781334e-06,1.7018334494167644e-06,1.6031998445254755e-12,2.0926892783135447,-2.092857481488647,2.092701737645853,-2.092533534448082
0.03,4.576506383163443e-09,4.94157584004556e-09,-1.987013481319659e-05,0.0,0.0,0.06,-9.940470565289288e-06,9.206116555811904e-06,4.714670474467999e-11,2.9880414352990674,-2.988904942367959,2.9881052140359645,-2.9872417063004186
0.04,1.4641693423199158e-08,1.5801791197410836e-08,-2.6040869919804992e-05,0.0,0.0,0.08,-3.087808851974783e-05,2.8611685482381203e-05,4.550735176578835e-10,3.7984921207540436,-3.8010456665042036,3.79867939854303,-3.7961258463581307
0.05,3.623362120941546e-08,3.907019811025373e-08,-3.189959311841571e-05,0.0,0.0,0.1,-7.224086291671687e-05,6.700210146902584e-05,2.4916195611867517e-09,4.534137395908251,-4.539837820019317,4.534549878064951,-4.528849418722384
0.06,7.793173249268748e-08,8.39233134888468e-08,-3.742430849534059e-05,0.0,0.0,0.12,-0.00014212375805847439,0.00013201766152284587,9.64887231965447e-09,5.203891041607601,-5.214613321581871,5.20464973925434,-5.193927322845014
0.07,1.5433370854341908e-07,1.6591438097803876e-07,-4.260248597163481e-05,0.0,0.0,0.14,-0.0002486140031666938,0.00023144753484626,2.954950188693419e-08,5.815627251794823,-5.833591226066516,5.8168556312723405,-5.798891239170692
0.08,2.900909758275989e-07,3.112041879773605e-07,-4.742855826141644e-05,0.0,0.0,0.16,-0.0003993836588571651,0.0003729363655900299,7.634773014486176e-08,6.376345191359146,-6.404024769966714,6.378146104943825,-6.350465446779355
0.09,5.249667691501033e-07,5.61794231862075e-07,-5.190198752209006e-05,0.0,0.0,0.18,-0.0006012550184383621,0.0005636607464012623,1.7330261695574035e-07,6.892236000049614,-6.932256547281671,6.894664223693647,-6.854641225962585
0.1,9.185789253481686e-07,9.803011543092042e-07,-5.6025716300654275e-05,0.0,0.0,0.2,-0.0008598138910216018,0.0008100028065173284,3.5506049942853945e-07,7.368698989164769,-7.4237337137355155,7.371734263734739,-7.31669451860853
0.11,1.5542300489286954e-06,1.6536507901063818e-06,-5.9804765000445856e-05,0.0,0.0,0.22000000000000003,-0.0011793012089356643,0.0011174285496762383,6.694077246628511e-07,7.810458041004746,-7.883137439414369,7.813983258869637,-7.741294395034787
0.12,2.5490792075348072e-06,2.7031078042426283e-06,-6.324582978341423e-05,0.0,0.0,0.24,-0.0015625874691097379,0.0014904851513005833,1.17815506995649e-06,8.221757189313651,-8.314583599700383,8.225539758663475,-8.132696689164048
0.13,4.060371631064638e-06,4.290022525807575e-06,-6.63563924450929e-05,0.0,0.0,0.26,-0.002011245787446296,0.0019327776543245352,1.957228686787066e-06,8.606488418140595,-8.72176636971752,8.610171841415537,-8.494866214624983
0.14,6.290058891267787e-06,6.619584562556984e-06,-6.914416357996182e-05,0.0,0.0,0.28,-0.002525351141729616,0.0024465868071708178,3.094999851372201e-06,8.968019571353341,-9.107799613071704,8.971131777679803,-8.831307972663543
0.15,9.489885684379927e-06,9.944921092904824e-06,-7.16167492993671e-05,0.0,0.0,0.3,-0.003103696801175911,0.003032855903177485,4.6899175780822094e-06,9.309299748716976,-9.475344334399896,9.311277882936857,-9.145166981819383
0.16,1.3973618794905151e-05,1.4577805980152862e-05,-7.378145572129817e-05,0.0,0.0,0.32,-0.003743879413575237,0.0036909799417588407,6.846543178266739e-06,9.632890421033107,-9.826656083381078,9.633126616318279,-9.439264143849769
0.17,2.011757505034684e-05,2.088801669840705e-05,-7.564512941221495e-05,0.0,0.0,0.34,-0.004442629889900461,0.004418838945572997,9.67206899338628e-06,9.941035509785344,-10.163675494852823,9.938936323527605,-9.716159575404555
0.18,2.8364512271145786e-05,2.9306219582427874e-05,-7.721407887939515e-05,0.0,0.0,0.36,-0.005195976991639922,0.0052127319853247055,1.327195660805212e-05,10.235676026927031,-10.488053334441972,10.230730876092597,-9.978165903111218
0.19,3.922758907582164e-05,4.032671572489166e-05,-7.84939725783204e-05,0.0,0.0,0.38,-0.005999514891877726,0.006067350138875725,1.774613971174379e-05,10.518490787059967,-10.801205746616894,10.510348768980858,-10.227382879008406
0.2,5.32933689760567e-05,5.450996055333777e-05,-7.948980140241872e-05,0.0,0.0,0.4,-0.006848567852045281,0.006975801305984111,2.3185365846731018e-05,10.79091995501964,-11.104342912143103,10.779463239032903,-10.46571244083637
0.21,7.122218860569942e-05,7.248348857289563e-05,-8.02058800239083e-05,0.0,0.0,0.42000000000000004,-0.007738282132760103,0.00792975489141504,2.9667942653942818e-05,11.054190286625714,-11.398491865161343,11.039590469307072,-10.694869386062315
0.22,9.374710812845067e-05,9.494224315864429e-05,-8.064586808549556e-05,0.0,0.0,0.44000000000000006,-0.008663692058655458,0.008919695255527734,3.7256741446453154e-05,11.309349320153249,-11.684526797116863,11.292099184644975,-10.916394897357307
0.23,0.00012167179232924247,0.000122648696583696,-8.081278785525194e-05,0.0,0.0,0.4600000000000001,-0.009619737238649888,0.009935267858424775,4.599632475207421e-05,11.557300713167228,-11.963197622120827,11.538214604800654,-11.13166730781506
0.24,0.0001558673779841308,0.00015643248913924782,-8.070905485355249e-05,0.0,0.0,0.48,-0.010601244878016237,0.010965675539106405,5.591062808760698e-05,11.798839418833678,-12.235156374187698,11.779019127658367,-11.341911596023186
0.25,0.00019726735808263388,0.00019718966540727739,-8.033650027690214e-05,0.0,0.0,0.5,-0.011602830495119948,0.012000230745841337,6.699966271514341e-05,12.034689944972266,-12.500983899856328,12.015449196578432,-11.548207866463576
0.26,0.00024686295332412985,0.00024588156345468724,-7.96964050600819e-05,0.0,0.0,0.52,-0.01261880202981364,0.01302874155138845,7.923624722896558e-05,12.265528502231428,-12.761201964693392,12.248292272485916,-11.751498409488132
0.27,0.0003056976284951912,0.0003035332416814058,-7.878953104802235e-05,0.0,0.0,0.54,-0.01364306220027172,0.014041958799674915,9.256458307423306e-05,12.492012617147983,-13.016293098865274,12.478187688596359,-11.952598343674401
0.28,0.0003748593188231705,0.0003712303896813246,-7.761616435060677e-05,0.0,0.0,0.56,-0.014668915895513062,0.015031978733607981,0.00010689487484734535,12.714792642515913,-13.266701426742596,12.705624969199011,-12.152204691441984
0.29,0.00045547482135032156,0.0004501154737035201,-7.617614488153248e-05,0.0,0.0,0.58,-0.015689032516909316,0.015992333691324162,0.00012210101657201457,12.934515748028343,-13.512837532591421,12.930962320661594,-12.350914027724189
